,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
0,------------,------------,------------,------------,------------,------------,------------,------------
48,iancuSimilarity,17,-3.01031584307,-0.00391170099315,0.00674157303371,0.00674157303371,0.00674157303371,0.428950934246
49,iancuSimilarity,18,0.495268322534,-0.000382841871101,0.878651685393,0.878651685393,0.878651685393,0.533019540722
50,iancuSimilarity,19,0.499275578028,-0.0021867034924,0.316853932584,0.316853932584,0.316853932584,0.370435743831
51,iancuSimilarity,20,0.747250050784,-0.00120354195437,0.575280898876,0.575280898876,0.575280898876,0.433568677792
52,songWangLeiXueSimilarity,-,1.15609755054,-0.000855871447328,0.179775280899,0.179775280899,0.179775280899,0.5
53,intarapaiboonSimilarity,-,-3025841.65551,-1160941.95986,0.620224719101,0.620224719101,0.620224719101,0.620221794323
54,dengjiangFuSimilarity,-,0.989207076501,-0.00411900851366,0.620224719101,0.620224719101,0.620224719101,0.620221794323
55,nguyenSimilarity,-,0.99936721619,-3.08119201066e-05,0.229213483146,0.229213483146,0.229213483146,0.5
56,chenChengLanSimilarity,-,-120.588148176,-46.6504042377,0.620224719101,0.620224719101,0.620224719101,0.620221794323
57,muthuKrishSimilarity,-,0.986515176424,-0.00458541931887,0.660674157303,0.660674157303,0.660674157303,0.597133076594
