,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
0,------------,------------,------------,------------,------------,------------,------------,------------
1,defFuzzyDistance,H,79.7709119125,63.9753944027,0.210750399148,0.366286863271,0.205635853313,0.499911979354
2,defFuzzyDistance,E,3.86972143547,0.327964960193,0.655135710484,0.703997572579,0.655673065609,0.478031584884
3,defFuzzyDistance,nH,0.00120700426559,0.000968004151954,0.210750399148,0.366286863271,0.205635853313,0.499911979354
4,defFuzzyDistance,nE,0.0150526106114,0.00127573235497,0.655135710484,0.703997572579,0.655673065609,0.478031584884
5,defIFSDistance,H,79.7709119126,63.9753944027,0.210750399148,0.366286863271,0.205635853313,0.499911979354
6,defIFSDistance,E,3.86972143547,0.327964960193,0.655135710484,0.703997572579,0.655673065609,0.478031584884
7,defIFSDistance,nH,0.00120700426559,0.000968004151954,0.210750399148,0.366286863271,0.205635853313,0.499911979354
8,defIFSDistance,nE,0.0150526106114,0.00127573235497,0.655135710484,0.703997572579,0.655673065609,0.478031584884
9,wangXinDistance,1,0.00120700426559,0.000968004151955,0.210750399148,0.366286863271,0.205635853313,0.499911979354
10,wangXinDistance,2,0.00120700426559,0.000968004151954,0.210750399148,0.366286863271,0.205635853313,0.499911979354
11,yangChiclanaDistance,H,79.7709119126,63.9753944027,0.210750399148,0.366286863271,0.205635853313,0.499911979354
12,yangChiclanaDistance,E,3.86972143547,0.327964960193,0.655135710484,0.703997572579,0.655673065609,0.478031584884
13,yangChiclanaDistance,nH,0.00120700426559,0.000968004151955,0.210750399148,0.366286863271,0.205635853313,0.499911979354
14,yangChiclanaDistance,nE,0.0150526106114,0.00127573235497,0.655135710484,0.703997572579,0.655673065609,0.478031584884
15,grzegorDistance,H,79.7709119126,63.9753944027,0.210750399148,0.366286863271,0.205635853313,0.499911979354
16,grzegorDistance,E,3.86972143547,0.327964960193,0.655135710484,0.703997572579,0.655673065609,0.478031584884
17,grzegorDistance,nH,0.00120700426559,0.000968004151955,0.210750399148,0.366286863271,0.205635853313,0.499911979354
18,grzegorDistance,nE,0.0150526106114,0.00127573235497,0.655135710484,0.703997572579,0.655673065609,0.478031584884
19,vlachSergDistance,-,30.8252242155,3.219667068,0.661522086216,0.705927561155,0.662258862349,0.476864243108
