,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
33,iancuSimilarity,2,1.00154816149,0.00200039936477,0.201170835551,0.201170835551,0.201170835551,0.525800304227
34,iancuSimilarity,3,0.494271291882,0.000237417470944,0.138371474188,0.138371474188,0.138371474188,0.523649353091
35,iancuSimilarity,4,0.505439377544,0.00129661800267,0.240021287919,0.240021287919,0.240021287919,0.477747867849
36,iancuSimilarity,5,0.630367878083,0.000236451288283,0.211282597126,0.211282597126,0.211282597126,0.49898989899
37,iancuSimilarity,6,0.630367878083,0.000236451288283,0.211282597126,0.211282597126,0.211282597126,0.49898989899
38,iancuSimilarity,7,0.958318697528,0.00385870582899,0.209686003193,0.209686003193,0.209686003193,0.5
39,iancuSimilarity,8,1.0456839263,0.00663597379294,0.204896221394,0.204896221394,0.204896221394,0.5
40,iancuSimilarity,9,0.666235807094,0.000687857884614,0.216072378925,0.216072378925,0.216072378925,0.488653027739
41,iancuSimilarity,10,0.657480866305,0.00147295997537,0.210750399148,0.210750399148,0.210750399148,0.499326599327
42,iancuSimilarity,11,0.247161327517,0.000500159779301,0.210750399148,0.210750399148,0.210750399148,0.499326599327
43,iancuSimilarity,12,0.742086047087,0.000517886851969,0.209686003193,0.209686003193,0.209686003193,0.5
44,iancuSimilarity,13,-1.69830850864e-05,1.526226375e-09,0.0516232038318,0.0516232038318,0.0516232038318,0.571690680066
45,iancuSimilarity,14,0.505086831702,6.3673498401e-05,0.556679084619,0.556679084619,0.556679084619,0.516169307286
46,iancuSimilarity,15,0.5,3.54692326601e-16,0.189462480043,0.189462480043,0.189462480043,0.498886496095
47,iancuSimilarity,16,-29739.2974566,3.1836751479e-05,0.556679084619,0.556679084619,0.556679084619,0.516169307286
48,iancuSimilarity,17,-3.11276074985,0.000990204654744,0.0260777009047,0.0260777009047,0.0260777009047,0.548813857697
49,iancuSimilarity,18,0.495086831702,6.3673498401e-05,0.556679084619,0.556679084619,0.556679084619,0.516169307286
50,iancuSimilarity,19,0.499698075439,0.00135153189346,0.213943587014,0.213943587014,0.213943587014,0.49000837478
51,iancuSimilarity,20,0.747387762368,0.000685808130136,0.219797764768,0.219797764768,0.219797764768,0.489257208293
52,songWangLeiXueSimilarity,-,1.15733348065,0.000252717085231,0.209686003193,0.209686003193,0.209686003193,0.5
53,intarapaiboonSimilarity,-,-5272058.5683,7235128.13414,0.210750399148,0.210750399148,0.210750399148,0.500088020646
54,dengjiangFuSimilarity,-,0.997324107581,0.00366860922686,0.210750399148,0.210750399148,0.210750399148,0.500088020646
55,nguyenSimilarity,-,0.999844685626,1.03422218998e-05,0.204896221394,0.204896221394,0.204896221394,0.5
56,chenChengLanSimilarity,-,-78.7709119125,109.473870996,0.210750399148,0.210750399148,0.210750399148,0.500088020646
57,muthuKrishSimilarity,-,0.996650560359,0.00363943492213,0.217668972858,0.217668972858,0.217668972858,0.498456647695
