,Measure,Parameters,Best r pars,MValue,Degree of Confidence,Accuracy,Precision,Recall,ROC
24,chenSimilarity,-,"rj1=0.6, rj2=0.6",0.9941804616851673,0.7658950391535614,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
25,hungYangDistance4,l,"rj1=0.6, rj2=0.6",0.9941804616851673,0.7658950391535362,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
26,hungYangDistance4,e,"rj1=0.6, rj2=0.6",0.9866230368009259,0.7673421090074626,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
27,hungYangDistance4,c,"rj1=0.6, rj2=0.6",0.9827569082094149,0.7687065843823189,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
28,hongKimSimilarity,-,"rj1=0.6, rj2=0.6",0.9941804616851673,0.7658950391535305,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
29,chenSimilarity2,-,"rj1=0.6, rj2=0.6",0.9941804616851672,0.7658950391535388,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
30,liuSimilarity,-,"rj1=0.6, rj2=0.6",0.9941804616851668,0.7658950391535394,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
31,iancuSimilarity,1,"rj1=0.6, rj2=0.6",0.9982350401418552,0.8650614041426815,0.21053313587560166,0.21053313587560166,0.21053313587560166,0.48537175508129005
32,iancuSimilarity,2,"rj1=0.6, rj2=0.6",0.9982854639708473,0.8646007911484865,0.21053313587560166,0.21053313587560166,0.21053313587560166,0.48537175508129005
33,iancuSimilarity,3,"rj1=0.6, rj2=0.6",0.49144923203349844,0.9313277813201024,0.19550166604961125,0.19550166604961125,0.19550166604961125,0.5300997365758541
34,iancuSimilarity,4,"rj1=0.6, rj2=0.6",0.5077141978221589,0.9525314967411871,0.15488707885968162,0.15488707885968162,0.15488707885968162,0.47255660459402443
35,iancuSimilarity,5,"rj1=0.6, rj2=0.9999999999999999",0.41303864836521853,0.8880758951275205,0.564809329877823,0.564809329877823,0.564809329877823,0.41378112958708824
36,iancuSimilarity,6,"rj1=0.9999999999999999, rj2=0.6",0.436096450403031,0.9463075039062622,0.48446871529063307,0.48446871529063307,0.48446871529063307,0.48963083314433675
37,iancuSimilarity,7,"rj1=0.6, rj2=0.9999999999999999",0.2610749311019154,0.7036729585100019,0.2674564975934839,0.2674564975934839,0.2674564975934839,0.5210177527879343
38,iancuSimilarity,8,"rj1=0.9999999999999999, rj2=0.6",0.27960179080567354,0.751586166793704,0.13985560903369124,0.13985560903369124,0.13985560903369124,0.4965566037735849
39,iancuSimilarity,9,"rj1=0.9999999999999999, rj2=0.6",0.7172447358895131,0.7869260842564201,0.24996297667530545,0.24996297667530545,0.24996297667530545,0.4655836665460832
40,iancuSimilarity,10,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.6718548510302145,0.9546213811241717,0.24316919659385414,0.24316919659385414,0.24316919659385414,0.4743226752415751
41,iancuSimilarity,11,"rj1=0.6, rj2=0.9999999999999999",0.1613245701933062,0.6757476262182971,0.18187708256201407,0.18187708256201407,0.18187708256201407,0.5102755577755578
42,iancuSimilarity,12,"rj1=0.6, rj2=0.6",0.702147512910326,0.6771943608155769,0.15868196964087375,0.15868196964087375,0.15868196964087375,0.5077639027639027
43,iancuSimilarity,13,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.6664844136559673,0.9020219081387786,0.33961495742317654,0.33961495742317654,0.33961495742317654,0.460003769713994
44,iancuSimilarity,14,"rj1=0.7999999999999999, rj2=0.6",0.549232490856111,0.7730962835714007,0.872510181414291,0.872510181414291,0.872510181414291,0.5013765808624298
45,iancuSimilarity,15,"rj1=0.6, rj2=0.6",0.49896197204723036,0.8641425636007088,0.21053313587560166,0.21053313587560166,0.21053313587560166,0.48537175508129005
46,iancuSimilarity,16,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.7495279002685575,0.9079146050120377,0.26897445390596075,0.26897445390596075,0.26897445390596075,0.46899170280968344
47,iancuSimilarity,17,"rj1=0.6, rj2=0.9999999999999999",0.6712336857662553,0.9431747353327202,0.3517215845982969,0.3517215845982969,0.3517215845982969,0.4650861189956818
48,iancuSimilarity,18,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.48909777865876813,0.772819931779648,0.8752128841169936,0.8752128841169936,0.8752128841169936,0.4911773314476962
49,iancuSimilarity,19,"rj1=0.6, rj2=0.6",0.4992483979789464,0.8641227958663755,0.21053313587560166,0.21053313587560166,0.21053313587560166,0.48537175508129005
50,iancuSimilarity,20,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.7495279002685575,0.9079146050120727,0.26897445390596075,0.26897445390596075,0.26897445390596075,0.46899170280968344
51,songWangLeiXueSimilarity,-,"rj1=0.9999999999999999, rj2=0.6",1.1764631084003447,0.6833156953450399,0.21040355423917068,0.21040355423917068,0.21040355423917068,0.5282635223004523
52,intarapaiboonSimilarity,-,"rj1=0.6, rj2=0.6",-198002.3256551142,0.7658950391535397,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
53,dengjiangFuSimilarity,-,"rj1=0.6, rj2=0.6",0.9808015440323603,0.7682490441940126,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
54,nguyenSimilarity,-,"rj1=0.9999999999999999, rj2=0.6",0.9992772075732594,0.7184653045792964,0.2308219178082192,0.2308219178082192,0.2308219178082192,0.47759972436895815
55,chenChengLanSimilarity,-,"rj1=0.6, rj2=0.6",-32.94536699041814,0.7658950391535377,0.1494076268048871,0.1494076268048871,0.1494076268048871,0.4976054337305724
56,muthuKrishSimilarity,-,"rj1=0.9999999999999999, rj2=0.6",0.9734544450468514,0.7721881151359791,0.23765272121436504,0.23765272121436504,0.23765272121436504,0.47727865477260945
