,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
0,------------,------------,------------,------------,------------,------------,------------,------------
1,dengChunSimilarity,-,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
2,liangShiSimilarity,e,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
3,liangShiSimilarity,s,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
4,liangShiSimilarity,h,0.873489099689,0.000392560918585,0.552259887006,0.552259887006,0.552259887006,0.496865203762
5,parkKwunLimSimilarity,-,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
6,mitchellSimilarity,-,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
7,julHungLinSimilarity,1,-4.9939913838,0.00117768275575,0.447740112994,0.447740112994,0.447740112994,0.503134796238
8,julHungLinSimilarity,2,1.0,2.22044604925e-16,0.450564971751,0.450564971751,0.450564971751,0.5
9,hungYangSimilarity,l,0.995726736732,0.000981402296461,0.552259887006,0.552259887006,0.552259887006,0.496865203762
10,hungYangSimilarity,e,0.993269081867,0.00154809974096,0.552259887006,0.552259887006,0.552259887006,0.496865203762
11,hungYangSimilarity,c,0.991526231866,0.00195157066927,0.552259887006,0.552259887006,0.552259887006,0.496865203762
12,yenSimilarity,-,0.998413672406,0.000197733998942,0.781073446328,0.781073446328,0.781073446328,0.235895431578
13,hwangYangSimilarity,-,0.703525433261,0.000247142372085,0.450564971751,0.450564971751,0.450564971751,0.5
14,hungYangSimilarity2,l,0.998763288199,7.02238840923e-05,0.80790960452,0.80790960452,0.80790960452,0.204704611938
15,hungYangSimilarity2,e,0.998289606297,9.73347803008e-05,0.80790960452,0.80790960452,0.80790960452,0.204704611938
16,hungYangSimilarity2,c,0.99791586315,0.000118859820415,0.80790960452,0.80790960452,0.80790960452,0.204704611938
17,zhangFuSimilarity,-,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
18,hungYangSimilarity3,w1,0.992237585305,0.00200454693532,0.549435028249,0.549435028249,0.549435028249,0.5
19,hungYangSimilarity3,w2,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
20,hungYangSimilarity3,pk1,0.990593427915,0.00216703163277,0.552259887006,0.552259887006,0.552259887006,0.496865203762
21,hungYangSimilarity3,pk2,0.526421791276,0.0195625529543,0.769774011299,0.769774011299,0.769774011299,0.214306436406
22,hungYangSimilarity3,pk3,0.990437776604,0.00221062779983,0.552259887006,0.552259887006,0.552259887006,0.496865203762
23,hungYangSimilarity3,new1,0.0,0.0,0.450564971751,0.450564971751,0.450564971751,0.5
24,hungYangSimilarity3,new2,4.70433485011e-18,0.0,0.460451977401,0.460451977401,0.460451977401,0.49184872392
25,chenSimilarity,-,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
26,hungYangDistance4,l,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
27,hungYangDistance4,e,0.990200661796,0.00225700712287,0.552259887006,0.552259887006,0.552259887006,0.496865203762
28,hungYangDistance4,c,0.987393075167,0.0029106507539,0.552259887006,0.552259887006,0.552259887006,0.496865203762
29,hongKimSimilarity,-,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
30,chenSimilarity2,-,0.00500718016979,0.000981402296461,0.447740112994,0.447740112994,0.447740112994,0.503134796238
31,liuSimilarity,-,0.995726736732,0.000981402296462,0.552259887006,0.552259887006,0.552259887006,0.496865203762
32,iancuSimilarity,1,0.997109570978,0.0018683107031,0.631355932203,0.631355932203,0.631355932203,0.389911435962
33,iancuSimilarity,2,1.00460280174,0.00181527196383,0.368644067797,0.368644067797,0.368644067797,0.610088564038
34,iancuSimilarity,3,0.489955326229,0.0,0.450564971751,0.450564971751,0.450564971751,0.5
35,iancuSimilarity,4,0.508627934125,0.000920719626638,0.610169491525,0.610169491525,0.610169491525,0.418781378182
36,iancuSimilarity,5,0.628677749924,0.000187342933299,0.450564971751,0.450564971751,0.450564971751,0.5
37,iancuSimilarity,6,0.628677749924,0.000187342933299,0.450564971751,0.450564971751,0.450564971751,0.5
38,iancuSimilarity,7,0.931324806884,0.00334740776964,0.450564971751,0.450564971751,0.450564971751,0.5
39,iancuSimilarity,8,1.07801137713,0.00394022459076,0.549435028249,0.549435028249,0.549435028249,0.5
40,iancuSimilarity,9,0.663834012969,0.000466593279381,0.638418079096,0.638418079096,0.638418079096,0.38066418999
41,iancuSimilarity,10,0.650510268239,0.00155885777495,0.450564971751,0.450564971751,0.450564971751,0.5
42,iancuSimilarity,11,0.243587354948,0.0004019875546,0.450564971751,0.450564971751,0.450564971751,0.5
43,iancuSimilarity,12,0.738405246904,0.000518732072038,0.450564971751,0.450564971751,0.450564971751,0.5
44,iancuSimilarity,13,-5.25476537396e-05,1.21441324463e-08,0.268361581921,0.268361581921,0.268361581921,0.706425123498
45,iancuSimilarity,14,0.505234322876,0.000116744517439,0.731638418079,0.731638418079,0.731638418079,0.293574876502
46,iancuSimilarity,15,0.5,0.0,0.463276836158,0.463276836158,0.463276836158,0.501406226076
47,iancuSimilarity,16,-9613.49738284,5.83722594456e-05,0.731638418079,0.731638418079,0.731638418079,0.293574876502
48,iancuSimilarity,17,-2.99824698904,0.000641857929212,0.258474576271,0.258474576271,0.258474576271,0.762525082399
49,iancuSimilarity,18,0.495234322876,0.000116744517439,0.731638418079,0.731638418079,0.731638418079,0.293574876502
50,iancuSimilarity,19,0.498560970175,0.000911601205508,0.631355932203,0.631355932203,0.631355932203,0.389911435962
51,iancuSimilarity,20,0.746888165647,0.000518732072038,0.63418079096,0.63418079096,0.63418079096,0.387340741875
52,songWangLeiXueSimilarity,-,1.15588370653,0.000217937632381,0.450564971751,0.450564971751,0.450564971751,0.5
53,intarapaiboonSimilarity,-,-1950769.13344,448015.993567,0.552259887006,0.552259887006,0.552259887006,0.496865203762
54,dengjiangFuSimilarity,-,0.990593427915,0.00216703163277,0.552259887006,0.552259887006,0.552259887006,0.496865203762
