,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
0,------------,------------,------------,------------,------------,------------,------------,------------
34,iancuSimilarity,3,0.495233189576,0.000954650033133,0.0856209150327,0.0856209150327,0.0856209150327,0.53430027916
35,iancuSimilarity,4,0.504577538594,0.000676608016562,0.158496732026,0.158496732026,0.158496732026,0.457112270907
36,iancuSimilarity,5,0.630786918422,0.000375198499931,0.130065359477,0.130065359477,0.130065359477,0.498878504673
37,iancuSimilarity,6,0.630786918422,0.000375198499931,0.130065359477,0.130065359477,0.130065359477,0.498878504673
38,iancuSimilarity,7,0.965132072034,0.00622961979728,0.128758169935,0.128758169935,0.128758169935,0.5
39,iancuSimilarity,8,1.03816506197,0.00669636651361,0.127450980392,0.127450980392,0.127450980392,0.5
40,iancuSimilarity,9,0.666709915904,0.000569788936738,0.156862745098,0.156862745098,0.156862745098,0.458927054254
41,iancuSimilarity,10,0.659355799371,0.00159580611308,0.129411764706,0.129411764706,0.129411764706,0.499626168224
42,iancuSimilarity,11,0.24804700073,0.000794440052353,0.129411764706,0.129411764706,0.129411764706,0.499626168224
43,iancuSimilarity,12,0.74299024224,0.000836817997343,0.128758169935,0.128758169935,0.128758169935,0.5
44,iancuSimilarity,13,-1.3867994319e-05,1.1636555839e-09,0.0225490196078,0.0225490196078,0.0225490196078,0.556635999515
45,iancuSimilarity,14,0.505068350277,4.23779449898e-05,0.369607843137,0.369607843137,0.369607843137,0.522496904964
46,iancuSimilarity,15,0.5,3.33066907388e-16,0.117973856209,0.117973856209,0.117973856209,0.486387182911
47,iancuSimilarity,16,-36418.1974658,2.11889782804e-05,0.369607843137,0.369607843137,0.369607843137,0.522496904964
48,iancuSimilarity,17,-3.13478046885,0.000715482606035,0.00947712418301,0.00947712418301,0.00947712418301,0.47626313873
49,iancuSimilarity,18,0.495068350277,4.237794499e-05,0.369607843137,0.369607843137,0.369607843137,0.522496904964
50,iancuSimilarity,19,0.499804476084,0.000903021944674,0.150326797386,0.150326797386,0.150326797386,0.457552130113
51,iancuSimilarity,20,0.747433095283,0.000452215104096,0.164052287582,0.164052287582,0.164052287582,0.463016385484
52,songWangLeiXueSimilarity,-,1.15755264917,0.000404482953921,0.128758169935,0.128758169935,0.128758169935,0.5
53,intarapaiboonSimilarity,-,-6044402.09761,10089440.9164,0.134640522876,0.134640522876,0.134640522876,0.503557713315
54,dengjiangFuSimilarity,-,0.997952977768,0.00341384643293,0.134640522876,0.134640522876,0.134640522876,0.503557713315
55,nguyenSimilarity,-,0.999881049973,1.41119073401e-05,0.127450980392,0.127450980392,0.127450980392,0.5
56,chenChengLanSimilarity,-,-73.6849589483,124.665656556,0.134640522876,0.134640522876,0.134640522876,0.503557713315
57,muthuKrishSimilarity,-,0.997413885373,0.00345553355966,0.148039215686,0.148039215686,0.148039215686,0.510851316907
