,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
0,------------,------------,------------,------------,------------,------------,------------,------------
1,dengChunSimilarity,-,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
2,liangShiSimilarity,e,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
3,liangShiSimilarity,s,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
4,liangShiSimilarity,h,0.996091355841,0.00215954478739,0.620224719101,0.620224719101,0.620224719101,0.620221794323
5,parkKwunLimSimilarity,-,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
6,mitchellSimilarity,-,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
7,julHungLinSimilarity,1,0.997068516881,30.0032393172,0.258426966292,0.258426966292,0.258426966292,0.620221794323
8,julHungLinSimilarity,2,0.990228389602,0.00539886196847,0.620224719101,0.620224719101,0.620224719101,0.620221794323
9,hungYangSimilarity,l,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
10,hungYangSimilarity,e,0.992291510731,0.00424831997571,0.620224719101,0.620224719101,0.620224719101,0.620221794323
11,hungYangSimilarity,c,0.990280608045,0.00534324178817,0.620224719101,0.620224719101,0.620224719101,0.620221794323
12,yenSimilarity,-,0.998178527171,0.000556705209379,0.869662921348,0.869662921348,0.869662921348,0.527474682642
13,hwangYangSimilarity,-,3.96820196242e-05,5.35018665997e-08,0.222471910112,0.222471910112,0.222471910112,0.62364498645
14,hungYangSimilarity2,l,2.18888466401,0.00581194325337,0.404494382022,0.404494382022,0.404494382022,0.582263585794
15,hungYangSimilarity2,e,3.55954466799,0.0183572312433,0.404494382022,0.404494382022,0.404494382022,0.582263585794
16,hungYangSimilarity2,c,12.4449209313,0.315959152984,0.404494382022,0.404494382022,0.404494382022,0.582263585794
17,zhangFuSimilarity,-,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
18,hungYangSimilarity3,w1,0.991129534432,0.00568571210115,0.593258426966,0.593258426966,0.593258426966,0.604015119099
19,hungYangSimilarity3,w2,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
20,hungYangSimilarity3,pk1,0.989207076501,0.00593013044856,0.620224719101,0.620224719101,0.620224719101,0.620221794323
21,hungYangSimilarity3,pk2,0.52025963965,0.0668933231817,0.773033707865,0.773033707865,0.773033707865,0.561367850521
22,hungYangSimilarity3,pk3,0.994571327557,0.00299936776026,0.620224719101,0.620224719101,0.620224719101,0.620221794323
23,hungYangSimilarity3,new1,0.0,0.0,0.258426966292,0.258426966292,0.258426966292,0.5
24,hungYangSimilarity3,new2,0.0,0.0,0.258426966292,0.258426966292,0.258426966292,0.5
25,chenSimilarity,-,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
26,hungYangDistance4,l,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
27,hungYangDistance4,e,0.988759480635,0.00617937952399,0.620224719101,0.620224719101,0.620224719101,0.620221794323
28,hungYangDistance4,c,0.985498245279,0.00793277504838,0.620224719101,0.620224719101,0.620224719101,0.620221794323
29,hongKimSimilarity,-,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
30,chenSimilarity2,-,0.00580060423203,0.00187456418218,0.076404494382,0.076404494382,0.076404494382,0.443731279418
31,liuSimilarity,-,0.995114194801,0.00269943098424,0.620224719101,0.620224719101,0.620224719101,0.620221794323
32,iancuSimilarity,1,0.998520990832,0.00540096577462,0.316853932584,0.316853932584,0.316853932584,0.370435743831
33,iancuSimilarity,2,1.00337082761,0.00435889864311,0.130337078652,0.130337078652,0.130337078652,0.603462416203
34,iancuSimilarity,3,0.491534349356,0.000724225928149,0.314606741573,0.314606741573,0.314606741573,0.361164598488
35,iancuSimilarity,4,0.507776348194,0.00231897210025,0.258426966292,0.258426966292,0.258426966292,0.5
36,iancuSimilarity,5,0.629262019933,0.000465506171604,0.179775280899,0.179775280899,0.179775280899,0.5
37,iancuSimilarity,6,0.629262019933,0.000465506171604,0.179775280899,0.179775280899,0.179775280899,0.5
38,iancuSimilarity,7,0.940388231845,0.00737589996738,0.179775280899,0.179775280899,0.179775280899,0.5
39,iancuSimilarity,8,1.06805011316,0.0146558871628,0.258426966292,0.258426966292,0.258426966292,0.5
40,iancuSimilarity,9,0.664869777121,0.00154729027297,0.543820224719,0.543820224719,0.543820224719,0.431803594352
41,iancuSimilarity,10,0.652749059927,0.00250826005868,0.179775280899,0.179775280899,0.179775280899,0.5
42,iancuSimilarity,11,0.244821554149,0.000980762882894,0.179775280899,0.179775280899,0.179775280899,0.5
43,iancuSimilarity,12,0.739652771367,0.0010713589527,0.179775280899,0.179775280899,0.179775280899,0.5
44,iancuSimilarity,13,-4.51114389013e-05,3.41907208307e-08,0.00224719101124,0.00224719101124,0.00224719101124,0.472043930966
45,iancuSimilarity,14,0.505268322534,0.000282664458212,0.878651685393,0.878651685393,0.878651685393,0.533019540722
46,iancuSimilarity,15,0.5,8.881784197e-16,0.224719101124,0.224719101124,0.224719101124,0.47609114249
47,iancuSimilarity,16,-11197.4973658,0.0001413322296,0.878651685393,0.878651685393,0.878651685393,0.533019540722
48,iancuSimilarity,17,-3.01031584307,0.00563446032092,0.00674157303371,0.00674157303371,0.00674157303371,0.428950934246
