,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
0,------------,------------,------------,------------,------------,------------,------------,------------
1,dengChunSimilarity,-,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
2,liangShiSimilarity,e,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
3,liangShiSimilarity,s,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
4,liangShiSimilarity,h,0.874496055068,0.000359936465145,0.275456150677,0.275456150677,0.275456150677,0.440457093003
5,parkKwunLimSimilarity,-,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
6,mitchellSimilarity,-,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
7,julHungLinSimilarity,1,-4.99592044237,0.00107980939543,0.206003531489,0.206003531489,0.206003531489,0.468085106383
8,julHungLinSimilarity,2,1.0,7.77156117238e-16,0.182460270747,0.182460270747,0.182460270747,0.5
9,hungYangSimilarity,l,0.9970558954,0.000899841162862,0.275456150677,0.275456150677,0.275456150677,0.440457093003
10,hungYangSimilarity,e,0.995351236344,0.00142015490236,0.275456150677,0.275456150677,0.275456150677,0.440457093003
11,hungYangSimilarity,c,0.994133811967,0.00179117434389,0.275456150677,0.275456150677,0.275456150677,0.440457093003
12,yenSimilarity,-,0.998956156481,0.000138069971778,0.646262507357,0.646262507357,0.646262507357,0.355757787749
13,hwangYangSimilarity,-,0.706565431542,0.000300846582996,0.221306650971,0.221306650971,0.221306650971,0.5
14,hungYangSimilarity2,l,0.999208650779,5.09016027507e-05,0.696291936433,0.696291936433,0.696291936433,0.344465150126
15,hungYangSimilarity2,e,0.998903634924,7.05486809802e-05,0.696291936433,0.696291936433,0.696291936433,0.344465150126
16,hungYangSimilarity2,c,0.998661782283,8.61450167667e-05,0.696291936433,0.696291936433,0.696291936433,0.344465150126
17,zhangFuSimilarity,-,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
18,hungYangSimilarity3,w1,0.994584957171,0.00195182012116,0.27015891701,0.27015891701,0.27015891701,0.442150737364
19,hungYangSimilarity3,w2,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
20,hungYangSimilarity3,pk1,0.993484715411,0.00198914749964,0.275456150677,0.275456150677,0.275456150677,0.440457093003
21,hungYangSimilarity3,pk2,0.52522880692,0.0353684768707,0.553266627428,0.553266627428,0.553266627428,0.45662662228
22,hungYangSimilarity3,pk3,0.993383434052,0.00201790754701,0.275456150677,0.275456150677,0.275456150677,0.441408951287
23,hungYangSimilarity3,new1,0.0,0.0,0.234255444379,0.234255444379,0.234255444379,0.5
24,hungYangSimilarity3,new2,0.0,0.0,0.234255444379,0.234255444379,0.234255444379,0.5
25,chenSimilarity,-,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
26,hungYangDistance4,l,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
27,hungYangDistance4,e,0.993215696589,0.0020715130564,0.275456150677,0.275456150677,0.275456150677,0.440457093003
28,hungYangDistance4,c,0.99123339043,0.00267409009926,0.275456150677,0.275456150677,0.275456150677,0.440457093003
29,hongKimSimilarity,-,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
30,chenSimilarity2,-,0.00339963135746,0.000899841162861,0.206003531489,0.206003531489,0.206003531489,0.468085106383
31,liuSimilarity,-,0.9970558954,0.000899841162861,0.275456150677,0.275456150677,0.275456150677,0.440457093003
32,iancuSimilarity,1,0.998231493127,0.00189854880702,0.195997645674,0.195997645674,0.195997645674,0.573279016098
33,iancuSimilarity,2,1.00265283395,0.00185280517507,0.170688640377,0.170688640377,0.170688640377,0.434193121693
34,iancuSimilarity,3,0.492273593793,0.0,0.251324308417,0.251324308417,0.251324308417,0.423129653753
35,iancuSimilarity,4,0.506855145138,0.000937703090139,0.190700412007,0.190700412007,0.190700412007,0.575270178994
36,iancuSimilarity,5,0.629558697973,0.000211722502196,0.221306650971,0.221306650971,0.221306650971,0.5
37,iancuSimilarity,6,0.629558697973,0.000211722502196,0.221306650971,0.221306650971,0.221306650971,0.5
38,iancuSimilarity,7,0.945216479901,0.00349177221268,0.221306650971,0.221306650971,0.221306650971,0.5
39,iancuSimilarity,8,1.06003411097,0.00394435699937,0.147733961154,0.147733961154,0.147733961154,0.5
40,iancuSimilarity,9,0.665111060997,0.000439066204304,0.204237786933,0.204237786933,0.204237786933,0.574484167189
41,iancuSimilarity,10,0.654027530807,0.00163002923737,0.221306650971,0.221306650971,0.221306650971,0.5
42,iancuSimilarity,11,0.245449929573,0.00044915790868,0.221306650971,0.221306650971,0.221306650971,0.5
43,iancuSimilarity,12,0.740318138902,0.000488545181458,0.221306650971,0.221306650971,0.221306650971,0.5
44,iancuSimilarity,13,-2.73738774272e-05,4.11197170759e-09,0.0812242495586,0.0812242495586,0.0812242495586,0.548354802914
45,iancuSimilarity,14,0.505158086053,7.58765478897e-05,0.600353148911,0.600353148911,0.600353148911,0.340845676332
46,iancuSimilarity,15,0.5,4.4408920985e-16,0.225426721601,0.225426721601,0.225426721601,0.507146475612
47,iancuSimilarity,16,-18452.847421,3.7938272726e-05,0.600353148911,0.600353148911,0.600353148911,0.340845676332
48,iancuSimilarity,17,-3.05559666603,0.000790487638785,0.0105944673337,0.0105944673337,0.0105944673337,0.500116595101
49,iancuSimilarity,18,0.495158086053,7.58765478899e-05,0.600353148911,0.600353148911,0.600353148911,0.340845676332
50,iancuSimilarity,19,0.499132828903,0.000928636340884,0.195997645674,0.195997645674,0.195997645674,0.573279016098
51,iancuSimilarity,20,0.747136633129,0.000488545181458,0.201883460859,0.201883460859,0.201883460859,0.57546617938
52,songWangLeiXueSimilarity,-,1.1566228883,0.000231761787489,0.221306650971,0.221306650971,0.221306650971,0.5
53,intarapaiboonSimilarity,-,-4951211.82004,1513297.15044,0.275456150677,0.275456150677,0.275456150677,0.440457093003
54,dengjiangFuSimilarity,-,0.993484715411,0.00198914749964,0.275456150677,0.275456150677,0.275456150677,0.440457093003
55,nguyenSimilarity,-,0.999632268388,1.28127371469e-05,0.234255444379,0.234255444379,0.234255444379,0.5
56,chenChengLanSimilarity,-,-119.734785536,36.9015862478,0.275456150677,0.275456150677,0.275456150677,0.440457093003
57,muthuKrishSimilarity,-,0.991920179587,0.00201946894979,0.289582107122,0.289582107122,0.289582107122,0.429156414339
