,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
0,------------,------------,------------,------------,------------,------------,------------,------------
1,dengChunSimilarity,-,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
2,liangShiSimilarity,e,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
3,liangShiSimilarity,s,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
4,liangShiSimilarity,h,0.875048054661,0.000385219430117,0.199392712551,0.199392712551,0.199392712551,0.496845032605
5,parkKwunLimSimilarity,-,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
6,mitchellSimilarity,-,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
7,julHungLinSimilarity,1,-4.99713468806,0.00115565829035,0.125,0.125,0.125,0.547784810127
8,julHungLinSimilarity,2,1.0,1.11022302463e-16,0.199898785425,0.199898785425,0.199898785425,0.5
9,hungYangSimilarity,l,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
10,hungYangSimilarity,e,0.996869372035,0.00152112307755,0.199392712551,0.199392712551,0.199392712551,0.496845032605
11,hungYangSimilarity,c,0.99604716529,0.00192004511999,0.199392712551,0.199392712551,0.199392712551,0.496845032605
12,yenSimilarity,-,0.999274187407,0.000101388377945,0.721153846154,0.721153846154,0.721153846154,0.478524964838
13,hwangYangSimilarity,-,0.707681860978,0.000303260330636,0.285425101215,0.285425101215,0.285425101215,0.375815113157
14,hungYangSimilarity2,l,0.999437917319,3.27100572065e-05,0.779352226721,0.779352226721,0.779352226721,0.488665132336
15,hungYangSimilarity2,e,0.999221118033,4.53382323498e-05,0.779352226721,0.779352226721,0.779352226721,0.488665132336
16,hungYangSimilarity2,c,0.999049116189,5.53645372485e-05,0.779352226721,0.779352226721,0.779352226721,0.488665132336
17,zhangFuSimilarity,-,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
18,hungYangSimilarity3,w1,0.996399263069,0.00204272405023,0.197368421053,0.197368421053,0.197368421053,0.5
19,hungYangSimilarity3,w2,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
20,hungYangSimilarity3,pk1,0.995609201917,0.00213263827281,0.199392712551,0.199392712551,0.199392712551,0.496845032605
21,hungYangSimilarity3,pk2,0.527456806083,0.00674534688626,0.528340080972,0.528340080972,0.528340080972,0.558302167242
22,hungYangSimilarity3,pk3,0.995545561483,0.00216202635634,0.199898785425,0.199898785425,0.199898785425,0.497163086562
23,hungYangSimilarity3,new1,0.0,0.0,0.199898785425,0.199898785425,0.199898785425,0.5
24,hungYangSimilarity3,new2,1.28321779653e-15,0.0,0.221153846154,0.221153846154,0.221153846154,0.515899501343
25,chenSimilarity,-,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
26,hungYangDistance4,l,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
27,hungYangDistance4,e,0.99542849434,0.00222056051729,0.199392712551,0.199392712551,0.199392712551,0.496845032605
28,hungYangDistance4,c,0.994085760697,0.00287103264604,0.199392712551,0.199392712551,0.199392712551,0.496845032605
29,hongKimSimilarity,-,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
30,chenSimilarity2,-,0.00238775994789,0.000963048575293,0.125,0.125,0.125,0.547784810127
31,liuSimilarity,-,0.998018533608,0.000963048575293,0.199392712551,0.199392712551,0.199392712551,0.496845032605
32,iancuSimilarity,1,0.999109735805,0.0019980086361,0.223178137652,0.223178137652,0.223178137652,0.535160944892
33,iancuSimilarity,2,1.00170053865,0.00195116303567,0.183704453441,0.183704453441,0.183704453441,0.461900652091
34,iancuSimilarity,3,0.493124138458,0.0,0.199898785425,0.199898785425,0.199898785425,0.5
35,iancuSimilarity,4,0.506453604051,0.000987155598678,0.200910931174,0.200910931174,0.200910931174,0.537274645186
36,iancuSimilarity,5,0.629839950557,0.000214069248248,0.261639676113,0.261639676113,0.261639676113,0.409057345608
37,iancuSimilarity,6,0.629839950557,0.000214069248248,0.261639676113,0.261639676113,0.261639676113,0.409057345608
38,iancuSimilarity,7,0.949725021314,0.00369417136277,0.199898785425,0.199898785425,0.199898785425,0.5
39,iancuSimilarity,8,1.05488593719,0.00412409143395,0.197368421053,0.197368421053,0.197368421053,0.5
40,iancuSimilarity,9,0.665678679298,0.000477215779356,0.256072874494,0.256072874494,0.256072874494,0.491692238844
41,iancuSimilarity,10,0.655011433156,0.00170399043378,0.252024291498,0.252024291498,0.252024291498,0.422741657077
42,iancuSimilarity,11,0.246044440533,0.000456089351604,0.255060728745,0.255060728745,0.255060728745,0.416177598773
43,iancuSimilarity,12,0.740929796125,0.000531066247074,0.04504048583,0.04504048583,0.04504048583,0.625642500959
44,iancuSimilarity,13,-2.98585066879e-05,4.43222916576e-09,0.0283400809717,0.0283400809717,0.0283400809717,0.468551815625
45,iancuSimilarity,14,0.505136108632,7.49768954702e-05,0.527834008097,0.527834008097,0.527834008097,0.468165835571
46,iancuSimilarity,15,0.5,2.22044604925e-16,0.193825910931,0.193825910931,0.193825910931,0.496167369902
47,iancuSimilarity,16,-16916.5474319,3.74884439225e-05,0.527834008097,0.527834008097,0.527834008097,0.468165835571
48,iancuSimilarity,17,-3.0805113328,0.00014570836009,0.0202429149798,0.0202429149798,0.0202429149798,0.580235104207
49,iancuSimilarity,18,0.495136108632,7.49768954699e-05,0.527834008097,0.527834008097,0.527834008097,0.468165835571
50,iancuSimilarity,19,0.49956317789,0.000977556634521,0.223178137652,0.223178137652,0.223178137652,0.535160944892
51,iancuSimilarity,20,0.747343922795,0.000531066247074,0.286943319838,0.286943319838,0.286943319838,0.414749552487
52,songWangLeiXueSimilarity,-,1.15689794237,0.000240513526705,0.220647773279,0.220647773279,0.220647773279,0.462789285258
53,intarapaiboonSimilarity,-,-2800571.94488,1361157.47162,0.199392712551,0.199392712551,0.199392712551,0.496845032605
54,dengjiangFuSimilarity,-,0.995609201917,0.00213263827281,0.199392712551,0.199392712551,0.199392712551,0.496845032605
55,nguyenSimilarity,-,0.999747630973,2.33605500644e-05,0.197368421053,0.197368421053,0.197368421053,0.5
56,chenChengLanSimilarity,-,-73.4932290165,36.2058111881,0.199392712551,0.199392712551,0.199392712551,0.496845032605
57,muthuKrishSimilarity,-,0.994471928175,0.00222282186418,0.216599190283,0.216599190283,0.216599190283,0.49673635085
