,Measure,Parameters,Best r pars,MValue,Degree of Confidence,Accuracy,Precision,Recall,ROC
0,defFuzzyDistance,H,"rj1=0.7999999999999999, rj2=0.7999999999999999",107.18514235211701,0.8421257100126971,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
1,defFuzzyDistance,E,"rj1=0.9999999999999999, rj2=0.7999999999999999",5.155423096768343,0.8138726646050009,0.9042802892578677,0.9048798592961346,0.8986196888850412,0.48185189116328786
2,defFuzzyDistance,nH,"rj1=0.7999999999999999, rj2=0.7999999999999999",0.004307045823037733,0.8421257100126969,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
3,defFuzzyDistance,nE,"rj1=0.9999999999999999, rj2=0.7999999999999999",0.03268035492147597,0.813872664605001,0.9042802892578677,0.9048798592961346,0.8986196888850412,0.48185189116328786
4,defIFSDistance,H,"rj1=0.7999999999999999, rj2=0.7999999999999999",107.1851423521362,0.8421257100127144,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
5,defIFSDistance,E,"rj1=0.9999999999999999, rj2=0.7999999999999999",5.217915355353728,0.8138726646050012,0.9042802892578677,0.9048798592961346,0.8986196888850412,0.48185189116328786
6,defIFSDistance,nH,"rj1=0.7999999999999999, rj2=0.7999999999999999",0.0043070458230385035,0.8421257100127146,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
7,defIFSDistance,nE,"rj1=0.9999999999999999, rj2=0.7999999999999999",0.033076494899142425,0.8138726646050014,0.9042802892578677,0.9048798592961346,0.8986196888850412,0.48185189116328786
8,wangXinDistance,1,"rj1=0.7999999999999999, rj2=0.7999999999999999",0.004307045823038261,0.8421257100127164,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
9,wangXinDistance,2,"rj1=0.7999999999999999, rj2=0.7999999999999999",0.004307045823037733,0.8421257100126969,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
10,yangChiclanaDistance,H,"rj1=0.7999999999999999, rj2=0.7999999999999999",107.18514235214381,0.8421257100127336,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
11,yangChiclanaDistance,E,"rj1=0.9999999999999999, rj2=0.7999999999999999",5.693212401376394,0.8138726646050014,0.9042802892578677,0.9048798592961346,0.8986196888850412,0.48185189116328786
12,yangChiclanaDistance,nH,"rj1=0.7999999999999999, rj2=0.7999999999999999",0.004307045823038809,0.8421257100127336,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
13,yangChiclanaDistance,nE,"rj1=0.9999999999999999, rj2=0.7999999999999999",0.03608941466646212,0.8138726646050014,0.9042802892578677,0.9048798592961346,0.8986196888850412,0.48185189116328786
14,grzegorDistance,H,"rj1=0.7999999999999999, rj2=0.7999999999999999",107.18514235214329,0.8421257100127362,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
15,grzegorDistance,E,"rj1=0.9999999999999999, rj2=0.7999999999999999",5.693212401376394,0.8138726646050014,0.9042802892578677,0.9048798592961346,0.8986196888850412,0.48185189116328786
16,grzegorDistance,nH,"rj1=0.7999999999999999, rj2=0.7999999999999999",0.004307045823038788,0.8421257100127363,0.589237668161435,0.4800421532725639,0.5501109356562243,0.43335380391839645
17,grzegorDistance,nE,"rj1=0.9999999999999999, rj2=0.7999999999999999",0.03608941466646212,0.8138726646050014,0.9042802892578677,0.9048798592961346,0.8986196888850412,0.48185189116328786
18,vlachSergDistance,-,"rj1=0.7, rj2=0.7999999999999999",39.19468310372442,0.7341692848137316,0.9105562962065206,0.9122191932936257,0.9056629504300568,0.4791994082690302
