,Measure,Parameters,Best r pars,MValue,Degree of Confidence,Accuracy,Precision,Recall,ROC
26,hungYangDistance4,e,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.9802056087718253,0.7390461536962935,0.18320992225101815,0.18320992225101815,0.18320992225101815,0.46730429603454704
27,hungYangDistance4,c,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.9745585640678881,0.7411939210329174,0.18320992225101815,0.18320992225101815,0.18320992225101815,0.46730429603454704
28,hongKimSimilarity,-,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.9913628961428591,0.7367413302449075,0.18320992225101815,0.18320992225101815,0.18320992225101815,0.46730429603454704
29,chenSimilarity2,-,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.990854831210086,0.7367413302449062,0.18320992225101815,0.18320992225101815,0.18320992225101815,0.46730429603454704
30,liuSimilarity,-,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.9908548312100859,0.7367413302449123,0.18320992225101815,0.18320992225101815,0.18320992225101815,0.46730429603454704
31,iancuSimilarity,1,"rj1=0.6, rj2=0.7999999999999999",0.9975621329333194,0.7893532448487701,0.21988152536097744,0.21988152536097744,0.21988152536097744,0.4941673085471103
32,iancuSimilarity,2,"rj1=0.6, rj2=0.7999999999999999",0.9980718288464867,0.7888935823461564,0.21988152536097744,0.21988152536097744,0.21988152536097744,0.4941673085471103
33,iancuSimilarity,3,"rj1=0.9999999999999999, rj2=0.7999999999999999",0.5371067759676189,0.9368378468720774,0.20640503517215847,0.20640503517215847,0.20640503517215847,0.5235313507875481
34,iancuSimilarity,4,"rj1=0.7999999999999999, rj2=0.7",0.4846152142994076,0.9555024703010467,0.14390966308774528,0.14390966308774528,0.14390966308774528,0.47065696998504
35,iancuSimilarity,5,"rj1=0.7, rj2=0.9999999999999999",0.4258415301038867,0.9009745023369643,0.6120325805257313,0.6120325805257313,0.6120325805257313,0.46272727893887894
36,iancuSimilarity,6,"rj1=0.9999999999999999, rj2=0.7999999999999999",0.467411388395913,0.9441897556395433,0.49392817475009265,0.49392817475009265,0.49392817475009265,0.49093278325087153
37,iancuSimilarity,7,"rj1=0.8999999999999999, rj2=0.9999999999999999",0.3021068792428906,0.7176842551899293,0.2931321732691595,0.2931321732691595,0.2931321732691595,0.5889870893394272
