,Measure,Parameters,Best r pars,MValue,Degree of Confidence,Accuracy,Precision,Recall,ROC
36,iancuSimilarity,6,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.4848845297229423,0.9250840978408978,0.7043368480588211,0.7043368480588211,0.7043368480588211,0.5049301094416286
37,iancuSimilarity,7,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.3256161515127417,0.7300944964278326,0.2040681937542924,0.2040681937542924,0.2040681937542924,0.5615716480753135
38,iancuSimilarity,8,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.32047281414048384,0.8175520160285537,0.6058780753848019,0.6058780753848019,0.6058780753848019,0.659051951022658
39,iancuSimilarity,9,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.6741461491770051,0.8788983007016921,0.47874601058457555,0.47874601058457555,0.47874601058457555,0.4135918999871522
40,iancuSimilarity,10,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.6953349733872723,0.8147343429431967,0.40991192986708685,0.40991192986708685,0.40991192986708685,0.3794655602458664
41,iancuSimilarity,11,"rj1=0.7, rj2=0.6",0.3004525626589615,0.7280224102547184,0.18025693855290267,0.18025693855290267,0.18025693855290267,0.5
42,iancuSimilarity,12,"rj1=0.7, rj2=0.6",0.7381290301606985,0.7280224102547745,0.18025693855290267,0.18025693855290267,0.18025693855290267,0.5
43,iancuSimilarity,13,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.6666031030598892,0.6981200955493618,0.5972629580252897,0.5972629580252897,0.5972629580252897,0.4692924381924447
44,iancuSimilarity,14,"rj1=0.8999999999999999, rj2=0.7999999999999999",0.5120927381298495,0.7267665010512022,0.9083080838686222,0.9083080838686222,0.9083080838686222,0.5317910614714855
45,iancuSimilarity,15,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.4993398381575284,0.7848002441129893,0.2790732436472347,0.2790732436472347,0.2790732436472347,0.35872653795131926
46,iancuSimilarity,16,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.7506215109891642,0.7700514226717396,0.5007635438128712,0.5007635438128712,0.5007635438128712,0.41685393662438486
47,iancuSimilarity,17,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.6666031030598892,0.6981200955493431,0.5972629580252897,0.5972629580252897,0.5972629580252897,0.4692924381924447
48,iancuSimilarity,18,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.49937386950365303,0.7281183644444631,0.9069749121318627,0.9069749121318627,0.9069749121318627,0.5358147649353345
49,iancuSimilarity,19,"rj1=0.7999999999999999, rj2=0.9999999999999999",0.499352652420888,0.7847992037286851,0.2790732436472347,0.2790732436472347,0.2790732436472347,0.35872653795131926
50,iancuSimilarity,20,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.7493248295039804,0.7737221299888161,0.5007635438128712,0.5007635438128712,0.5007635438128712,0.4169450113056235
51,songWangLeiXueSimilarity,-,"rj1=0.9999999999999999, rj2=0.9999999999999999",nan,nan,0.22382135498727423,0.22382135498727423,0.22382135498727423,0.5141510806841556
52,intarapaiboonSimilarity,-,"rj1=0.7999999999999999, rj2=0.7999999999999999",-2667408.452574784,0.8421257100126969,0.589237668161435,0.589237668161435,0.589237668161435,0.5666461960816036
53,dengjiangFuSimilarity,-,"rj1=0.7999999999999999, rj2=0.7999999999999999",0.989294074330577,0.8423987529542509,0.589237668161435,0.589237668161435,0.589237668161435,0.5666461960816036
54,nguyenSimilarity,-,"rj1=0.9999999999999999, rj2=0.6",0.999680686512891,0.9084924076552099,0.25035147254878193,0.25035147254878193,0.25035147254878193,0.3936494528985053
55,chenChengLanSimilarity,-,"rj1=0.7999999999999999, rj2=0.7999999999999999",-106.18514235209982,0.8421257100126521,0.589237668161435,0.589237668161435,0.589237668161435,0.5666461960816036
56,muthuKrishSimilarity,-,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.9863729926309107,0.8490344638690341,0.6360097765927362,0.6360097765927362,0.6360097765927362,0.5691954346311694
