,Measure,Parameters,Best r pars,MValue,Degree of Confidence,Accuracy,Precision,Recall,ROC
38,iancuSimilarity,8,"rj1=0.9999999999999999, rj2=0.6",0.4882624769052816,0.7785754502096449,0.4067910960287642,0.4067910960287642,0.4067910960287642,0.5208664420392368
39,iancuSimilarity,9,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.6741314578656591,0.894259695727146,0.5186442047428594,0.5186442047428594,0.5186442047428594,0.38293436677272086
40,iancuSimilarity,10,"rj1=0.8999999999999999, rj2=0.9999999999999999",0.5977075475168526,0.9199427517152957,0.18382822284167574,0.18382822284167574,0.18382822284167574,0.5092456287133432
41,iancuSimilarity,11,"rj1=0.8999999999999999, rj2=0.9999999999999999",0.21831815282156217,0.7253591380829766,0.1851775542358502,0.1851775542358502,0.1851775542358502,0.5127484828908211
42,iancuSimilarity,12,"rj1=0.7, rj2=0.7",0.7212394239478741,0.7286694322443751,0.18025289863854885,0.18025289863854885,0.18025289863854885,0.5
43,iancuSimilarity,13,"rj1=0.8999999999999999, rj2=0.6",-0.00011647074793353345,0.8396036277424846,0.013038823576940167,0.013038823576940167,0.013038823576940167,0.28188553845576375
44,iancuSimilarity,14,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.501959588042284,0.7532228733618399,0.9015796065123421,0.9015796065123421,0.9015796065123421,0.5110204298957747
45,iancuSimilarity,15,"rj1=0.6, rj2=0.7",0.4999580320092023,0.8056240102682624,0.26698581990061815,0.26698581990061815,0.26698581990061815,0.40912380535787607
46,iancuSimilarity,16,"rj1=0.6, rj2=0.6",-3731.809942058791,0.7823918056731278,0.856621419625904,0.856621419625904,0.856621419625904,0.48408935605360914
47,iancuSimilarity,17,"rj1=0.9999999999999999, rj2=0.6",-9.571279728389342,0.8132551838366417,0.04359673574920212,0.04359673574920212,0.04359673574920212,0.4843176740883647
48,iancuSimilarity,18,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.49936584377240206,0.7505883912952762,0.8975396921585261,0.8975396921585261,0.8975396921585261,0.5135356830390713
49,iancuSimilarity,19,"rj1=0.6, rj2=0.7",0.4995733862273496,0.8056241967236831,0.26698581990061815,0.26698581990061815,0.26698581990061815,0.40912380535787607
50,iancuSimilarity,20,"rj1=0.9999999999999999, rj2=0.9999999999999999",0.7497713141896958,0.7356865951782828,0.5496949864662869,0.5496949864662869,0.5496949864662869,0.3961037179344835
51,songWangLeiXueSimilarity,-,"rj1=0.9999999999999999, rj2=0.9999999999999999",nan,nan,0.2058720155132711,0.2058720155132711,0.2058720155132711,0.5290883790710346
52,intarapaiboonSimilarity,-,"rj1=0.8999999999999999, rj2=0.6",-607406.7938680474,0.8380770189624143,0.5672039752757241,0.5672039752757241,0.5672039752757241,0.394242330175229
53,dengjiangFuSimilarity,-,"rj1=0.8999999999999999, rj2=0.6",0.9895584130403321,0.838494687451982,0.5672039752757241,0.5672039752757241,0.5672039752757241,0.394242330175229
54,nguyenSimilarity,-,"rj1=0.9999999999999999, rj2=0.6",0.9996697774891133,0.8896617629240232,0.2287904496424676,0.2287904496424676,0.2287904496424676,0.3985298430810103
55,chenChengLanSimilarity,-,"rj1=0.8999999999999999, rj2=0.6",-49.634049335715666,0.8381079437815657,0.5672039752757241,0.5672039752757241,0.5672039752757241,0.39396143129882455
56,muthuKrishSimilarity,-,"rj1=0.9999999999999999, rj2=0.8999999999999999",0.9867375498271848,0.8455150643136061,0.6089888094372399,0.6089888094372399,0.6089888094372399,0.42635708407999956
