,Measure,Parameters,Best r pars,MValue,Degree of Confidence,Accuracy,Precision,Recall,ROC
0,defFuzzyDistance,H,"rj1=0.7, rj2=0.7",39.5927183197463,0.7707101458279774,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
1,defFuzzyDistance,E,"rj1=0.6, rj2=0.9999999999999999",3.1238528068302704,0.8040453285935374,0.8927989633469086,0.9095508028902414,0.8849816154197228,0.4871506301051876
2,defFuzzyDistance,nH,"rj1=0.7, rj2=0.7",0.006787711009728493,0.7707101458279773,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
3,defFuzzyDistance,nE,"rj1=0.6, rj2=0.9999999999999999",0.04090200278020311,0.8040453285935373,0.8927989633469086,0.9095508028902414,0.8849816154197228,0.4871506301051876
4,defIFSDistance,H,"rj1=0.7, rj2=0.7",39.59271831974759,0.7707101458279736,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
5,defIFSDistance,E,"rj1=0.6, rj2=0.9999999999999999",3.3025005750196392,0.8040453285935373,0.8927989633469086,0.9095508028902414,0.8849816154197228,0.4871506301051876
6,defIFSDistance,nH,"rj1=0.7, rj2=0.7",0.0067877110097287145,0.7707101458279735,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
7,defIFSDistance,nE,"rj1=0.6, rj2=0.9999999999999999",0.043241117957199246,0.8040453285935373,0.8927989633469086,0.9095508028902414,0.8849816154197228,0.4871506301051876
8,wangXinDistance,1,"rj1=0.7, rj2=0.7",0.006787711009728564,0.7707101458279757,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
9,wangXinDistance,2,"rj1=0.7, rj2=0.7",0.006787711009728493,0.7707101458279773,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
10,yangChiclanaDistance,H,"rj1=0.7, rj2=0.7",39.59271831974728,0.7707101458279734,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
11,yangChiclanaDistance,E,"rj1=0.6, rj2=0.9999999999999999",3.788227965130413,0.804045328593537,0.8927989633469086,0.9095508028902414,0.8849816154197228,0.4871506301051876
12,yangChiclanaDistance,nH,"rj1=0.7, rj2=0.7",0.00678771100972866,0.7707101458279731,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
13,yangChiclanaDistance,nE,"rj1=0.6, rj2=0.9999999999999999",0.04960096404767196,0.804045328593537,0.8927989633469086,0.9095508028902414,0.8849816154197228,0.4871506301051876
14,grzegorDistance,H,"rj1=0.7, rj2=0.7",39.59271831974712,0.7707101458279738,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
15,grzegorDistance,E,"rj1=0.6, rj2=0.9999999999999999",3.788227965130413,0.804045328593537,0.8927989633469086,0.9095508028902414,0.8849816154197228,0.4871506301051876
16,grzegorDistance,nH,"rj1=0.7, rj2=0.7",0.006787711009728634,0.7707101458279738,0.15059237319511293,0.10759162570210812,0.2185242165242165,0.5048224904411345
17,grzegorDistance,nE,"rj1=0.6, rj2=0.9999999999999999",0.04960096404767196,0.804045328593537,0.8927989633469086,0.9095508028902414,0.8849816154197228,0.4871506301051876
18,vlachSergDistance,-,"rj1=0.6, rj2=0.9999999999999999",20.125307422325328,0.763220719443346,0.9022769344687154,0.91599223035435,0.895608821546929,0.4869529999695371
